name,time,flow_in,flow_out,pressure_in,pressure_out
branch0_seg12,1.0000000000000000e+00,6.0332999999838065e-02,6.0332999999809490e-02,1.1663860526625531e+02,1.1050923225953098e+02
branch0_seg13,0.0000000000000000e+00,6.0332999988144093e-02,6.0332999986066796e-02,1.1050922574368209e+02,1.0552687176704025e+02
branch0_seg13,1.1111111111111116e-01,6.0333000006564108e-02,6.0333000007711211e-02,1.1050924024617869e+02,1.0552688627015381e+02
branch0_seg13,2.2222222222222210e-01,6.0332999996818293e-02,6.0332999996260586e-02,1.1050922511517911e+02,1.0552687114817508e+02
branch0_seg13,3.3333333333333326e-01,6.0333000001218343e-02,6.0333000001435322e-02,1.1050923755908174e+02,1.0552688358164241e+02
branch0_seg13,4.4444444444444442e-01,6.0332999999798735e-02,6.0332999999758281e-02,1.1050922859607259e+02,1.0552687462723368e+02
branch0_seg13,5.5555555555555536e-01,6.0332999999758018e-02,6.0332999999721026e-02,1.1050923443834832e+02,1.0552688046351251e+02
branch0_seg13,6.6666666666666652e-01,6.0333000000371076e-02,6.0333000000431361e-02,1.1050923096863137e+02,1.0552687699748192e+02
branch0_seg13,7.7777777777777768e-01,6.0332999999649702e-02,6.0332999999592012e-02,1.1050923282293493e+02,1.0552687884979339e+02
branch0_seg13,8.8888888888888884e-01,6.0333000000274015e-02,6.0333000000319388e-02,1.1050923197010339e+02,1.0552687799786152e+02
branch0_seg13,1.0000000000000000e+00,6.0332999999809490e-02,6.0332999999777856e-02,1.1050923225953098e+02,1.0552687828701546e+02
branch0_seg14,0.0000000000000000e+00,6.0332999986066796e-02,6.0332999983776739e-02,1.0552687176704025e+02,1.0142764309001197e+02
branch0_seg14,1.1111111111111116e-01,6.0333000007711211e-02,6.0333000008975235e-02,1.0552688627015381e+02,1.0142765759270205e+02
branch0_seg14,2.2222222222222210e-01,6.0332999996260586e-02,6.0332999995646189e-02,1.0552687114817508e+02,1.0142764248090464e+02
branch0_seg14,3.3333333333333326e-01,6.0333000001435322e-02,6.0333000001674346e-02,1.0552688358164241e+02,1.0142765490295780e+02
branch0_seg14,4.4444444444444442e-01,6.0332999999758281e-02,6.0332999999713657e-02,1.0552687462723368e+02,1.0142764595786822e+02
branch0_seg14,5.5555555555555536e-01,6.0332999999721026e-02,6.0332999999680371e-02,1.0552688046351251e+02,1.0142765178767094e+02
branch0_seg14,6.6666666666666652e-01,6.0333000000431361e-02,6.0333000000497676e-02,1.0552687699748192e+02,1.0142764832562078e+02
branch0_seg14,7.7777777777777768e-01,6.0332999999592012e-02,6.0332999999528542e-02,1.0552687884979339e+02,1.0142765017577439e+02
branch0_seg14,8.8888888888888884e-01,6.0333000000319388e-02,6.0333000000369313e-02,1.0552687799786152e+02,1.0142764932482640e+02
branch0_seg14,1.0000000000000000e+00,6.0332999999777856e-02,6.0332999999743044e-02,1.0552687828701546e+02,1.0142764961367020e+02
branch0_seg15,0.0000000000000000e+00,6.0332999983776739e-02,6.0332999981265747e-02,1.0142764309001197e+02,9.8020173413801899e+01
branch0_seg15,1.1111111111111116e-01,6.0333000008975235e-02,6.0333000010360606e-02,1.0142765759270205e+02,9.8020187914816091e+01
branch0_seg15,2.2222222222222210e-01,6.0332999995646189e-02,6.0332999994973019e-02,1.0142764248090464e+02,9.8020172814462015e+01
branch0_seg15,3.3333333333333326e-01,6.0333000001674346e-02,6.0333000001936171e-02,1.0142765490295780e+02,9.8020185224075121e+01
branch0_seg15,4.4444444444444442e-01,6.0332999999713657e-02,6.0332999999664808e-02,1.0142764595786822e+02,9.8020176289044272e+01
branch0_seg15,5.5555555555555536e-01,6.0332999999680371e-02,6.0332999999635824e-02,1.0142765178767094e+02,9.8020182111882875e+01
branch0_seg15,6.6666666666666652e-01,6.0333000000497676e-02,6.0333000000570319e-02,1.0142764832562078e+02,9.8020178654110708e+01
branch0_seg15,7.7777777777777768e-01,6.0332999999528542e-02,6.0332999999459028e-02,1.0142765017577439e+02,9.8020180501939421e+01
branch0_seg15,8.8888888888888884e-01,6.0333000000369313e-02,6.0333000000423999e-02,1.0142764932482640e+02,9.8020179652059966e+01
branch0_seg15,1.0000000000000000e+00,6.0332999999743044e-02,6.0332999999704921e-02,1.0142764961367020e+02,9.8020179940556957e+01
branch0_seg16,0.0000000000000000e+00,6.0332999981265747e-02,6.0332999978525162e-02,9.8020173413801899e+01,9.5165383235702677e+01
branch0_seg16,1.1111111111111116e-01,6.0333000010360606e-02,6.0333000011872043e-02,9.8020187914816091e+01,9.5165397733631565e+01
branch0_seg16,2.2222222222222210e-01,6.0332999994973019e-02,6.0332999994238856e-02,9.8020172814462015e+01,9.5165382646053331e+01
branch0_seg16,3.3333333333333326e-01,6.0333000001936171e-02,6.0333000002221575e-02,9.8020185224075121e+01,9.5165395042170871e+01
branch0_seg16,4.4444444444444442e-01,6.0332999999664808e-02,6.0332999999611676e-02,9.8020176289044272e+01,9.5165386117949552e+01
branch0_seg16,5.5555555555555536e-01,6.0332999999635824e-02,6.0332999999587134e-02,9.8020182111882875e+01,9.5165391933332543e+01
branch0_seg16,6.6666666666666652e-01,6.0333000000570319e-02,6.0333000000649617e-02,9.8020178654110708e+01,9.5165388480136542e+01
branch0_seg16,7.7777777777777768e-01,6.0332999999459028e-02,6.0332999999383172e-02,9.8020180501939421e+01,9.5165390325473581e+01
branch0_seg16,8.8888888888888884e-01,6.0333000000423999e-02,6.0333000000483653e-02,9.8020179652059966e+01,9.5165389476746938e+01
branch0_seg16,1.0000000000000000e+00,6.0332999999704921e-02,6.0332999999663330e-02,9.8020179940556957e+01,9.5165389764860691e+01
branch0_seg17,0.0000000000000000e+00,6.0332999978525162e-02,6.0332999975546225e-02,9.5165383235702677e+01,9.2756865859879341e+01
branch0_seg17,1.1111111111111116e-01,6.0333000011872043e-02,6.0333000013514312e-02,9.5165397733631565e+01,9.2756880353197445e+01
branch0_seg17,2.2222222222222210e-01,6.0332999994238856e-02,6.0332999993441452e-02,9.5165382646053331e+01,9.2756865279776449e+01
branch0_seg17,3.3333333333333326e-01,6.0333000002221575e-02,6.0333000002531362e-02,9.5165395042170871e+01,9.2756877661324680e+01
branch0_seg17,4.4444444444444442e-01,6.0332999999611676e-02,6.0332999999554202e-02,9.5165386117949552e+01,9.2756868748668950e+01
branch0_seg17,5.5555555555555536e-01,6.0332999999587134e-02,6.0332999999534044e-02,9.5165391933332543e+01,9.2756874556104421e+01
branch0_seg17,6.6666666666666652e-01,6.0333000000649617e-02,6.0333000000735895e-02,9.5165388480136542e+01,9.2756871107781819e+01
branch0_seg17,7.7777777777777768e-01,6.0332999999383172e-02,6.0332999999300682e-02,9.5165390325473581e+01,9.2756872950461329e+01
branch0_seg17,8.8888888888888884e-01,6.0333000000483653e-02,6.0333000000548517e-02,9.5165389476746938e+01,9.2756872102971172e+01
branch0_seg17,1.0000000000000000e+00,6.0332999999663330e-02,6.0332999999618109e-02,9.5165389764860691e+01,9.2756872390665606e+01
branch0_seg18,0.0000000000000000e+00,6.0332999975546225e-02,6.0332999972322249e-02,9.2756865859879341e+01,9.0708575373356467e+01
branch0_seg18,1.1111111111111116e-01,6.0333000013514312e-02,6.0333000015291030e-02,9.2756880353197445e+01,9.0708589860449976e+01
branch0_seg18,2.2222222222222210e-01,6.0332999993441452e-02,6.0332999992579149e-02,9.2756865279776449e+01,9.0708574802608993e+01
branch0_seg18,3.3333333333333326e-01,6.0333000002531362e-02,6.0333000002866080e-02,9.2756877661324680e+01,9.0708587168495598e+01
branch0_seg18,4.4444444444444442e-01,6.0332999999554202e-02,6.0332999999492376e-02,9.2756868748668950e+01,9.0708578268169305e+01
branch0_seg18,5.5555555555555536e-01,6.0332999999534044e-02,6.0332999999476340e-02,9.2756874556104421e+01,9.0708584067162448e+01
branch0_seg18,6.6666666666666652e-01,6.0333000000735895e-02,6.0333000000829418e-02,9.2756871107781819e+01,9.0708580624011262e+01
branch0_seg18,7.7777777777777768e-01,6.0332999999300682e-02,6.0332999999211309e-02,9.2756872950461329e+01,9.0708582463867486e+01
branch0_seg18,8.8888888888888884e-01,6.0333000000548517e-02,6.0333000000618767e-02,9.2756872102971172e+01,9.0708581617697149e+01
branch0_seg18,1.0000000000000000e+00,6.0332999999618109e-02,6.0332999999569148e-02,9.2756872390665606e+01,9.0708581904936480e+01
branch0_seg19,0.0000000000000000e+00,6.0332999972322249e-02,6.0332999968841554e-02,9.0708575373356467e+01,8.8958796902365521e+01
branch0_seg19,1.1111111111111116e-01,6.0333000015291030e-02,6.0333000017208593e-02,9.0708589860449976e+01,8.8958811381567116e+01
branch0_seg19,2.2222222222222210e-01,6.0332999992579149e-02,6.0332999991648893e-02,9.0708574802608993e+01,8.8958796340734821e+01
branch0_seg19,3.3333333333333326e-01,6.0333000002866080e-02,6.0333000003226847e-02,9.0708587168495598e+01,8.8958808689877884e+01
branch0_seg19,4.4444444444444442e-01,6.0332999999492376e-02,6.0332999999426089e-02,9.0708578268169305e+01,8.8958799802631788e+01
branch0_seg19,5.5555555555555536e-01,6.0332999999476340e-02,6.0332999999413731e-02,9.0708584067162448e+01,8.8958805592698596e+01
branch0_seg19,6.6666666666666652e-01,6.0333000000829418e-02,6.0333000000930601e-02,9.0708580624011262e+01,8.8958802155009437e+01
branch0_seg19,7.7777777777777768e-01,6.0332999999211309e-02,6.0332999999114699e-02,9.0708582463867486e+01,8.8958803991881069e+01
branch0_seg19,8.8888888888888884e-01,6.0333000000618767e-02,6.0333000000694685e-02,9.0708581617697149e+01,8.8958803147111524e+01
branch0_seg19,1.0000000000000000e+00,6.0332999999569148e-02,6.0332999999516246e-02,9.0708581904936480e+01,8.8958803433861036e+01
branch0_seg20,0.0000000000000000e+00,6.0332999968841554e-02,6.0332999965095675e-02,8.8958796902365521e+01,8.7456316195607783e+01
branch0_seg20,1.1111111111111116e-01,6.0333000017208593e-02,6.0333000019271589e-02,8.8958811381567116e+01,8.7456330665213130e+01
branch0_seg20,2.2222222222222210e-01,6.0332999991648893e-02,6.0332999990648548e-02,8.8958796340734821e+01,8.7456315642828002e+01
branch0_seg20,3.3333333333333326e-01,6.0333000003226847e-02,6.0333000003614391e-02,8.8958808689877884e+01,8.7456327974146305e+01
