---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 15-10  9.591e+02  [-62 7.788e-04 1.155e-03 9.465e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 16-1  9.655e+02  [0 1.000e+00 9.153e-01 2.565e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 16-2  9.718e+02  [-44 6.226e-03 5.699e-03 3.912e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 16-3  9.782e+02  [-52 2.452e-03 2.244e-03 9.605e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 16-4  9.845e+02  [-52 2.361e-03 2.161e-03 9.653e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 16-5  9.908e+02  [-52 2.284e-03 2.091e-03 9.646e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 16-6  9.972e+02  [-53 2.209e-03 2.022e-03 9.619e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 16-7  1.004e+03  [-53 2.131e-03 1.950e-03 9.596e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 16-8  1.010e+03  [-53 2.052e-03 1.878e-03 9.568e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 16-9  1.016e+03  [-54 1.972e-03 1.804e-03 9.546e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 16-10  1.022e+03  [-54 1.891e-03 1.730e-03 9.512e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 17-1  1.029e+03  [0 1.000e+00 2.125e-01 7.484e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 17-2  1.035e+03  [-40 9.661e-03 2.053e-03 7.465e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 17-3  1.041e+03  [-42 7.232e-03 1.537e-03 9.605e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 17-4  1.048e+03  [-43 6.965e-03 1.480e-03 9.592e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 17-5  1.054e+03  [-43 6.700e-03 1.424e-03 9.522e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 17-6  1.060e+03  [-43 6.406e-03 1.361e-03 9.489e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 17-7  1.067e+03  [-44 6.105e-03 1.297e-03 9.534e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 17-8  1.073e+03  [-44 5.840e-03 1.241e-03 9.585e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 17-9  1.079e+03  [-45 5.614e-03 1.193e-03 9.607e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 17-10  1.086e+03  [-45 5.407e-03 1.149e-03 9.620e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 18-1  1.092e+03  [0 1.000e+00 8.242e-01 1.185e-04]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 18-2  1.098e+03  [-50 2.854e-03 2.352e-03 4.054e-02]  !510 0 79!  WARNING: The linear system solution has not converged
