name,time,flow_in,flow_out,pressure_in,pressure_out
branch0_seg76,6.6666666666666652e-01,2.4999999994533569e-02,2.4999999994499096e-02,1.4477056428728014e+01,1.3875073385327175e+01
branch0_seg76,7.7777777777777768e-01,2.5000000002135390e-02,2.5000000002149143e-02,1.4477056805226319e+01,1.3875073746753118e+01
branch0_seg76,8.8888888888888884e-01,2.4999999999560402e-02,2.4999999999557303e-02,1.4477056537484897e+01,1.3875073489715254e+01
branch0_seg76,1.0000000000000000e+00,2.4999999999699572e-02,2.4999999999697955e-02,1.4477056712032908e+01,1.3875073657291310e+01
branch0_seg77,0.0000000000000000e+00,2.4999999894049024e-02,2.4999999893468162e-02,1.3875076945263892e+01,1.3271707076369720e+01
branch0_seg77,1.1111111111111116e-01,2.5000000081394962e-02,2.5000000081855041e-02,1.3875072154190219e+01,1.3271702483459531e+01
branch0_seg77,2.2222222222222210e-01,2.4999999943621180e-02,2.4999999943296720e-02,1.3875074018667712e+01,1.3271704271282632e+01
branch0_seg77,3.3333333333333326e-01,2.5000000035955684e-02,2.5000000036165197e-02,1.3875073639935458e+01,1.3271703907631695e+01
branch0_seg77,4.4444444444444442e-01,2.4999999978797358e-02,2.4999999978672565e-02,1.3875073372883829e+01,1.3271703652165549e+01
branch0_seg77,5.5555555555555536e-01,2.5000000011454838e-02,2.5000000011522909e-02,1.3875073838130264e+01,1.3271704097734995e+01
branch0_seg77,6.6666666666666652e-01,2.4999999994499096e-02,2.4999999994466025e-02,1.3875073385327175e+01,1.3271703663979217e+01
branch0_seg77,7.7777777777777768e-01,2.5000000002149143e-02,2.5000000002162334e-02,1.3875073746753118e+01,1.3271704010237183e+01
branch0_seg77,8.8888888888888884e-01,2.4999999999557303e-02,2.4999999999554327e-02,1.3875073489715254e+01,1.3271703763972569e+01
branch0_seg77,1.0000000000000000e+00,2.4999999999697955e-02,2.4999999999696400e-02,1.3875073657291310e+01,1.3271703924530565e+01
branch0_seg78,0.0000000000000000e+00,2.4999999893468162e-02,2.4999999892911556e-02,1.3271707076369720e+01,1.2669217543304198e+01
branch0_seg78,1.1111111111111116e-01,2.5000000081855041e-02,2.5000000082296050e-02,1.3271702483459531e+01,1.2669213149769991e+01
branch0_seg78,2.2222222222222210e-01,2.4999999943296720e-02,2.4999999942985646e-02,1.3271704271282632e+01,1.2669214860407303e+01
branch0_seg78,3.3333333333333326e-01,2.5000000036165197e-02,2.5000000036366102e-02,1.3271703907631695e+01,1.2669214512008475e+01
branch0_seg78,4.4444444444444442e-01,2.4999999978672565e-02,2.4999999978552890e-02,1.3271703652165549e+01,1.2669214268126211e+01
